	genome	module	module_name	steps	steps_present	step_coverage	ko_count	kos_present	genes_present
11194	MAG03	M00023	Tryptophan biosynthesis, chorismate => tryptophan	3	3	1.0	6	K00766,K01657,K01658,K01695,K01696,K01817	MAG03_MAG03_3_27,MAG03_MAG03_3_28,MAG03_MAG03_3_29,MAG03_MAG03_3_31,MAG03_MAG03_3_32,MAG03_MAG03_3_33
11195	MAG03	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	2	1	0.5	1	K04518	MAG03_MAG03_9_95
11196	MAG03	M00025	Tyrosine biosynthesis, chorismate => tyrosine	2	1	0.5	1	K04517	MAG03_MAG03_9_100
11197	MAG03	M00026	Histidine biosynthesis, PRPP => histidine	6	6	1.0	9	K00013,K00765,K00817,K01496,K01693,K01814,K02500,K02501,K02502	MAG03_MAG03_5_57,MAG03_MAG03_5_58,MAG03_MAG03_5_59,MAG03_MAG03_5_60,MAG03_MAG03_5_61,MAG03_MAG03_5_62,MAG03_MAG03_5_63,MAG03_MAG03_5_64,MAG03_MAG03_5_65
11198	MAG03	M00027	GABA (gamma-Aminobutyrate) shunt	3	0	0.0	0		
11199	MAG03	M00028	Ornithine biosynthesis, glutamate => ornithine	4	4	1.0	4	K00145,K00620,K00821,K00930	MAG03_MAG03_4_21,MAG03_MAG03_4_22,MAG03_MAG03_4_23,MAG03_MAG03_4_24
11200	MAG03	M00029	Urea cycle	5	3	0.6	3	K00611,K01755,K01940	MAG03_MAG03_6_181,MAG03_MAG03_6_182,MAG03_MAG03_9_136
11201	MAG03	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	8	0	0.0	0		
11202	MAG03	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	5	0	0.0	0		
11203	MAG03	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	6	1	0.16666666666666666	1	K00382	MAG03_MAG03_2_79
11204	MAG03	M00033	Ectoine biosynthesis, aspartate => ectoine	5	1	0.2	1	K00133	MAG03_MAG03_12_1
11205	MAG03	M00034	Methionine salvage pathway	8	3	0.375	3	K00789,K01243,K08969	MAG03_MAG03_14_68,MAG03_MAG03_2_178,MAG03_MAG03_4_25
11206	MAG03	M00035	Methionine degradation	4	1	0.25	1	K00789	MAG03_MAG03_2_178
11207	MAG03	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	6	2	0.3333333333333333	2	K00382,K00826	MAG03_MAG03_2_79,MAG03_MAG03_9_146
11208	MAG03	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	4	0	0.0	0		
11209	MAG03	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	7	0	0.0	0		
11210	MAG03	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	10	1	0.1	1	K00588	MAG03_MAG03_4_37
11211	MAG03	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine	2	0	0.0	0		
11212	MAG03	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	4	0	0.0	0		
11213	MAG03	M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	1	0	0.0	0		
11214	MAG03	M00044	Tyrosine degradation, tyrosine => homogentisate	5	0	0.0	0		
11215	MAG03	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate	4	0	0.0	0		
11216	MAG03	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	3	0	0.0	0		
11217	MAG03	M00047	Creatine pathway	3	0	0.0	0		
11218	MAG03	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	8	8	1.0	10	K00602,K00764,K01588,K01589,K01756,K01923,K01933,K01945,K01952,K11175	MAG03_MAG03_13_10,MAG03_MAG03_13_11,MAG03_MAG03_13_12,MAG03_MAG03_13_13,MAG03_MAG03_13_14,MAG03_MAG03_13_18,MAG03_MAG03_13_19,MAG03_MAG03_13_20,MAG03_MAG03_13_24,MAG03_MAG03_13_9
11219	MAG03	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	4	4	1.0	5	K00873,K00939,K00940,K01756,K01939	MAG03_MAG03_13_24,MAG03_MAG03_5_3,MAG03_MAG03_6_72,MAG03_MAG03_6_99,MAG03_MAG03_7_38
11220	MAG03	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	4	4	1.0	5	K00088,K00873,K00940,K00942,K01951	MAG03_MAG03_15_122,MAG03_MAG03_5_3,MAG03_MAG03_6_5,MAG03_MAG03_7_19,MAG03_MAG03_7_38
11221	MAG03	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	3	3	1.0	8	K00226,K00609,K00762,K01465,K01591,K01955,K01956,K17828	MAG03_MAG03_14_33,MAG03_MAG03_14_34,MAG03_MAG03_14_35,MAG03_MAG03_2_23,MAG03_MAG03_2_34,MAG03_MAG03_2_35,MAG03_MAG03_2_97,MAG03_MAG03_5_12
11222	MAG03	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	3	3	1.0	3	K00940,K00945,K01937	MAG03_MAG03_2_139,MAG03_MAG03_7_38,MAG03_MAG03_8_204
11223	MAG03	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	8	7	0.875	7	K00525,K00526,K00560,K00940,K00943,K01520,K21636	MAG03_MAG03_14_1,MAG03_MAG03_5_106,MAG03_MAG03_5_107,MAG03_MAG03_6_166,MAG03_MAG03_6_58,MAG03_MAG03_7_38,MAG03_MAG03_9_159
11224	MAG03	M00055	N-glycan precursor biosynthesis	13	0	0.0	0		
11225	MAG03	M00056	O-glycan biosynthesis, mucin type core	4	0	0.0	0		
11226	MAG03	M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	4	0	0.0	0		
11227	MAG03	M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	2	0	0.0	0		
11228	MAG03	M00059	Glycosaminoglycan biosynthesis, heparan sulfate backbone	5	0	0.0	0		
11229	MAG03	M00060	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	9	0	0.0	0		
11230	MAG03	M00061	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	5	0	0.0	0		
11231	MAG03	M00063	CMP-KDO biosynthesis	4	0	0.0	0		
11232	MAG03	M00064	ADP-L-glycero-D-manno-heptose biosynthesis	5	0	0.0	0		
11233	MAG03	M00065	GPI-anchor biosynthesis, core oligosaccharide	8	0	0.0	0		
11234	MAG03	M00066	Lactosylceramide biosynthesis	2	0	0.0	0		
11235	MAG03	M00067	Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid	2	0	0.0	0		
11236	MAG03	M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	2	0	0.0	0		
11237	MAG03	M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	2	0	0.0	0		
11238	MAG03	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	2	0	0.0	0		
11239	MAG03	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	2	0	0.0	0		
11240	MAG03	M00072	N-glycosylation by oligosaccharyltransferase	1	0	0.0	0		
11241	MAG03	M00073	N-glycan precursor trimming	3	0	0.0	0		
11242	MAG03	M00074	N-glycan biosynthesis, high-mannose type	6	0	0.0	0		
11243	MAG03	M00075	N-glycan biosynthesis, complex type	3	0	0.0	0		
11244	MAG03	M00076	Dermatan sulfate degradation	6	0	0.0	0		
11245	MAG03	M00077	Chondroitin sulfate degradation	4	0	0.0	0		
11246	MAG03	M00078	Heparan sulfate degradation	9	0	0.0	0		
11247	MAG03	M00079	Keratan sulfate degradation	5	0	0.0	0		
11248	MAG03	M00081	Pectin degradation	3	0	0.0	0		
11249	MAG03	M00082	Fatty acid biosynthesis, initiation	2	2	1.0	6	K00645,K00648,K01961,K01962,K01963,K02160	MAG03_MAG03_4_100,MAG03_MAG03_4_103,MAG03_MAG03_4_93,MAG03_MAG03_4_94,MAG03_MAG03_4_95,MAG03_MAG03_4_97
11250	MAG03	M00083	Fatty acid biosynthesis, elongation	1	1	1.0	4	K00059,K02371,K02372,K09458	MAG03_MAG03_4_101,MAG03_MAG03_4_96,MAG03_MAG03_4_98,MAG03_MAG03_4_99
11251	MAG03	M00085	Fatty acid elongation in mitochondria	3	0	0.0	0		
11252	MAG03	M00086	beta-Oxidation, acyl-CoA synthesis	1	0	0.0	0		
11253	MAG03	M00087	beta-Oxidation	3	0	0.0	0		
11254	MAG03	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	1	0	0.0	0		
11255	MAG03	M00089	Triacylglycerol biosynthesis	4	2	0.5	3	K00655,K03621,K08591	MAG03_MAG03_13_7,MAG03_MAG03_15_9,MAG03_MAG03_9_150
11256	MAG03	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC	3	0	0.0	0		
11257	MAG03	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC	1	0	0.0	0		
11258	MAG03	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE	3	0	0.0	0		
11259	MAG03	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	3	1	0.3333333333333333	1	K00981	MAG03_MAG03_8_149
11260	MAG03	M00094	Ceramide biosynthesis	4	0	0.0	0		
11261	MAG03	M00095	C5 isoprenoid biosynthesis, mevalonate pathway	7	4	0.5714285714285714	4	K00869,K00938,K01597,K01641	MAG03_MAG03_14_59,MAG03_MAG03_14_60,MAG03_MAG03_14_61,MAG03_MAG03_9_160
11262	MAG03	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	8	0	0.0	0		
11263	MAG03	M00097	beta-Carotene biosynthesis, GGAP => beta-carotene	6	0	0.0	0		
11264	MAG03	M00098	Acylglycerol degradation	2	0	0.0	0		
11265	MAG03	M00099	Sphingosine biosynthesis	5	0	0.0	0		
11266	MAG03	M00100	Sphingosine degradation	2	0	0.0	0		
11267	MAG03	M00101	Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol	10	0	0.0	0		
11268	MAG03	M00102	Ergocalciferol biosynthesis	5	0	0.0	0		
11269	MAG03	M00103	Cholecalciferol biosynthesis	2	0	0.0	0		
11270	MAG03	M00104	Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate	12	0	0.0	0		
11271	MAG03	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate	2	0	0.0	0		
11272	MAG03	M00107	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone	2	0	0.0	0		
11273	MAG03	M00108	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone	3	0	0.0	0		
11274	MAG03	M00109	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone	4	0	0.0	0		
11275	MAG03	M00110	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	3	0	0.0	0		
11276	MAG03	M00112	Tocopherol/tocotorienol biosynthesis	4	0	0.0	0		
11277	MAG03	M00113	Jasmonic acid biosynthesis	8	0	0.0	0		
11278	MAG03	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate	7	1	0.14285714285714285	2	K01809,K01810	MAG03_MAG03_11_99,MAG03_MAG03_8_155
11279	MAG03	M00115	NAD biosynthesis, aspartate => NAD	5	3	0.6	3	K00767,K00969,K01916	MAG03_MAG03_3_161,MAG03_MAG03_3_273,MAG03_MAG03_8_120
11280	MAG03	M00116	Menaquinone biosynthesis, chorismate => menaquinol	6	0	0.0	0		
11281	MAG03	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	9	0	0.0	0		
11282	MAG03	M00118	Glutathione biosynthesis, glutamate => glutathione	2	1	0.5	1	K01919	MAG03_MAG03_15_147
11283	MAG03	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	1	0	0.0	0		
11284	MAG03	M00120	Coenzyme A biosynthesis, pantothenate => CoA	3	3	1.0	4	K00859,K00867,K00954,K21977	MAG03_MAG03_12_51,MAG03_MAG03_12_56,MAG03_MAG03_3_193,MAG03_MAG03_9_120
11285	MAG03	M00121	Heme biosynthesis, plants and bacteria, glutamate => heme	10	2	0.2	2	K01772,K02495	MAG03_MAG03_5_72,MAG03_MAG03_7_72
11286	MAG03	M00122	Cobalamin biosynthesis, cobinamide => cobalamin	1	0	0.0	0		
11287	MAG03	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	3	0	0.0	0		
11288	MAG03	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P	6	1	0.16666666666666666	1	K00831	MAG03_MAG03_15_49
11289	MAG03	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	3	1	0.3333333333333333	1	K11753	MAG03_MAG03_2_49
11290	MAG03	M00126	Tetrahydrofolate biosynthesis, GTP => THF	5	4	0.8	7	K00287,K00796,K00950,K01495,K01633,K11754,K22391	MAG03_MAG03_15_34,MAG03_MAG03_15_36,MAG03_MAG03_15_37,MAG03_MAG03_15_39,MAG03_MAG03_15_40,MAG03_MAG03_4_86,MAG03_MAG03_5_81,MAG03_MAG03_9_158
11291	MAG03	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P	2	1	0.5	1	K00788	MAG03_MAG03_11_151
11292	MAG03	M00128	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone	6	0	0.0	0		
11293	MAG03	M00129	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	7	1	0.14285714285714285	1	K00963	MAG03_MAG03_6_160
11294	MAG03	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4	4	0	0.0	0		
11295	MAG03	M00131	Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol	4	0	0.0	0		
11296	MAG03	M00132	Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate	3	0	0.0	0		
11297	MAG03	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	1	0	0.0	0		
11298	MAG03	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine	2	0	0.0	0		
11299	MAG03	M00135	GABA biosynthesis, eukaryotes, putrescine => GABA	3	0	0.0	0		
11300	MAG03	M00136	GABA biosynthesis, prokaryotes, putrescine => GABA	4	0	0.0	0		
11301	MAG03	M00137	Flavanone biosynthesis, phenylalanine => naringenin	5	0	0.0	0		
11302	MAG03	M00138	Flavonoid biosynthesis, naringenin => pelargonidin	3	0	0.0	0		
11303	MAG03	M00140	C1-unit interconversion, prokaryotes	3	3	1.0	3	K00600,K01491,K01938	MAG03_MAG03_12_33,MAG03_MAG03_12_52,MAG03_MAG03_9_128
11304	MAG03	M00141	C1-unit interconversion, eukaryotes	2	1	0.5	1	K00600	MAG03_MAG03_12_33
11305	MAG03	M00142	NADH:ubiquinone oxidoreductase, mitochondria	1	0	0.0	0		
11306	MAG03	M00143	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	1	0	0.0	0		
11307	MAG03	M00144	NADH:quinone oxidoreductase, prokaryotes	1	0	0.0	0		
11308	MAG03	M00145	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	1	0	0.0	0		
11309	MAG03	M00146	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	1	0	0.0	0		
11310	MAG03	M00147	NADH dehydrogenase (ubiquinone) 1 beta subcomplex	1	0	0.0	0		
11311	MAG03	M00148	Succinate dehydrogenase (ubiquinone)	1	0	0.0	0		
11312	MAG03	M00149	Succinate dehydrogenase, prokaryotes	1	0	0.0	0		
11313	MAG03	M00150	Fumarate reductase, prokaryotes	1	0	0.0	0		
11314	MAG03	M00151	Cytochrome bc1 complex respiratory unit	1	0	0.0	0		
11315	MAG03	M00152	Cytochrome bc1 complex	1	0	0.0	0		
11316	MAG03	M00153	Cytochrome bd ubiquinol oxidase	1	0	0.0	0		
11317	MAG03	M00154	Cytochrome c oxidase	1	0	0.0	0		
11318	MAG03	M00155	Cytochrome c oxidase, prokaryotes	1	0	0.0	0		
11319	MAG03	M00156	Cytochrome c oxidase, cbb3-type	1	0	0.0	0		
11320	MAG03	M00157	F-type ATPase, prokaryotes and chloroplasts	1	1	1.0	7	K02108,K02109,K02111,K02112,K02113,K02114,K02115	MAG03_MAG03_4_1,MAG03_MAG03_4_2,MAG03_MAG03_4_3,MAG03_MAG03_4_4,MAG03_MAG03_4_5,MAG03_MAG03_4_6,MAG03_MAG03_4_7
11321	MAG03	M00158	F-type ATPase, eukaryotes	1	0	0.0	0		
11322	MAG03	M00159	V/A-type ATPase, prokaryotes	1	0	0.0	0		
11323	MAG03	M00160	V-type ATPase, eukaryotes	1	0	0.0	0		
11324	MAG03	M00161	Photosystem II	1	0	0.0	0		
11325	MAG03	M00162	Cytochrome b6f complex	1	0	0.0	0		
11326	MAG03	M00163	Photosystem I	1	0	0.0	0		
11327	MAG03	M00165	Reductive pentose phosphate cycle (Calvin cycle)	11	3	0.2727272727272727	2	K01624,K01807	MAG03_MAG03_2_128,MAG03_MAG03_6_107
11328	MAG03	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P	4	0	0.0	0		
11329	MAG03	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	7	3	0.42857142857142855	2	K01624,K01807	MAG03_MAG03_2_128,MAG03_MAG03_6_107
11330	MAG03	M00168	CAM (Crassulacean acid metabolism), dark	2	1	0.5	1	K01595	MAG03_MAG03_9_4
11331	MAG03	M00169	CAM (Crassulacean acid metabolism), light	2	0	0.0	0		
11332	MAG03	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	4	1	0.25	1	K01595	MAG03_MAG03_9_4
11333	MAG03	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	7	1	0.14285714285714285	1	K01595	MAG03_MAG03_9_4
11334	MAG03	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	4	1	0.25	1	K01595	MAG03_MAG03_9_4
11335	MAG03	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	10	3	0.3	3	K00031,K01595,K01681	MAG03_MAG03_5_102,MAG03_MAG03_5_104,MAG03_MAG03_9_4
11336	MAG03	M00174	Methane oxidation, methanotroph, methane => formaldehyde	2	0	0.0	0		
11337	MAG03	M00175	Nitrogen fixation, nitrogen => ammonia	1	0	0.0	0		
11338	MAG03	M00176	Assimilatory sulfate reduction, sulfate => H2S	3	0	0.0	0		
11339	MAG03	M00177	Ribosome, eukaryotes	1	0	0.0	0		
11340	MAG03	M00178	Ribosome, bacteria	1	1	1.0	51	K02863,K02864,K02867,K02871,K02874,K02876,K02878,K02879,K02881,K02884,K02886,K02887,K02888,K02890,K02892,K02895,K02899,K02902,K02904,K02906,K02907,K02909,K02911,K02913,K02914,K02916,K02919,K02926,K02931,K02933,K02935,K02939,K02945,K02946,K02948,K02952,K02954,K02956,K02959,K02961,K02963,K02965,K02967,K02968,K02970,K02982,K02986,K02988,K02990,K02994,K02996	MAG03_MAG03_12_24,MAG03_MAG03_12_55,MAG03_MAG03_14_40,MAG03_MAG03_14_41,MAG03_MAG03_15_32,MAG03_MAG03_15_83,MAG03_MAG03_1_28,MAG03_MAG03_1_29,MAG03_MAG03_1_8,MAG03_MAG03_2_135,MAG03_MAG03_2_136,MAG03_MAG03_2_185,MAG03_MAG03_3_313,MAG03_MAG03_3_315,MAG03_MAG03_4_78,MAG03_MAG03_4_79,MAG03_MAG03_6_101,MAG03_MAG03_6_102,MAG03_MAG03_6_103,MAG03_MAG03_6_105,MAG03_MAG03_6_172,MAG03_MAG03_6_173,MAG03_MAG03_6_188,MAG03_MAG03_6_23,MAG03_MAG03_6_26,MAG03_MAG03_6_47,MAG03_MAG03_6_48,MAG03_MAG03_6_63,MAG03_MAG03_6_77,MAG03_MAG03_6_78,MAG03_MAG03_6_79,MAG03_MAG03_6_80,MAG03_MAG03_6_81,MAG03_MAG03_6_82,MAG03_MAG03_6_83,MAG03_MAG03_6_84,MAG03_MAG03_6_85,MAG03_MAG03_6_86,MAG03_MAG03_6_87,MAG03_MAG03_6_88,MAG03_MAG03_6_89,MAG03_MAG03_6_90,MAG03_MAG03_6_91,MAG03_MAG03_6_92,MAG03_MAG03_6_93,MAG03_MAG03_6_94,MAG03_MAG03_6_95,MAG03_MAG03_6_96,MAG03_MAG03_6_97,MAG03_MAG03_8_137,MAG03_MAG03_8_190,MAG03_MAG03_9_144
11341	MAG03	M00179	Ribosome, archaea	1	1	1.0	29	K02863,K02864,K02867,K02871,K02874,K02876,K02881,K02886,K02890,K02892,K02895,K02904,K02906,K02907,K02931,K02933,K02946,K02948,K02952,K02954,K02956,K02961,K02965,K02967,K02982,K02986,K02988,K02994,K02996	MAG03_MAG03_14_40,MAG03_MAG03_1_28,MAG03_MAG03_1_29,MAG03_MAG03_1_8,MAG03_MAG03_6_102,MAG03_MAG03_6_103,MAG03_MAG03_6_172,MAG03_MAG03_6_173,MAG03_MAG03_6_26,MAG03_MAG03_6_77,MAG03_MAG03_6_78,MAG03_MAG03_6_80,MAG03_MAG03_6_81,MAG03_MAG03_6_82,MAG03_MAG03_6_83,MAG03_MAG03_6_84,MAG03_MAG03_6_86,MAG03_MAG03_6_87,MAG03_MAG03_6_88,MAG03_MAG03_6_89,MAG03_MAG03_6_90,MAG03_MAG03_6_91,MAG03_MAG03_6_92,MAG03_MAG03_6_93,MAG03_MAG03_6_94,MAG03_MAG03_6_95,MAG03_MAG03_6_96,MAG03_MAG03_6_97,MAG03_MAG03_8_190
11342	MAG03	M00180	RNA polymerase II, eukaryotes	1	0	0.0	0		
11343	MAG03	M00181	RNA polymerase III, eukaryotes	1	0	0.0	0		
11344	MAG03	M00182	RNA polymerase I, eukaryotes	1	0	0.0	0		
11345	MAG03	M00183	RNA polymerase, bacteria	1	1	1.0	5	K03040,K03043,K03046,K03048,K03060	MAG03_MAG03_15_123,MAG03_MAG03_6_104,MAG03_MAG03_6_127,MAG03_MAG03_6_128,MAG03_MAG03_8_205
11346	MAG03	M00184	RNA polymerase, archaea	1	0	0.0	0		
11347	MAG03	M00260	DNA polymerase III complex, bacteria	1	1	1.0	6	K02337,K02338,K02340,K02342,K02343,K03763	MAG03_MAG03_10_6,MAG03_MAG03_1_1,MAG03_MAG03_2_180,MAG03_MAG03_3_116,MAG03_MAG03_5_5,MAG03_MAG03_9_3
11348	MAG03	M00261	DNA polymerase alpha / primase complex	1	0	0.0	0		
11349	MAG03	M00262	DNA polymerase delta complex	1	0	0.0	0		
11350	MAG03	M00263	DNA polymerase epsilon complex	1	0	0.0	0		
11351	MAG03	M00264	DNA polymerase II complex, archaea	1	0	0.0	0		
11352	MAG03	M00293	DNA polymerase zeta complex	1	0	0.0	0		
11353	MAG03	M00294	DNA polymerase gamma complex	1	0	0.0	0		
11354	MAG03	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA	1	1	1.0	1	K00382	MAG03_MAG03_2_79
11355	MAG03	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	4	1	0.25	1	K00131	MAG03_MAG03_5_99
11356	MAG03	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	3	0	0.0	0		
11357	MAG03	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine	2	0	0.0	0		
11358	MAG03	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	4	1	0.25	1	K01624	MAG03_MAG03_6_107
11359	MAG03	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	3	1	0.3333333333333333	1	K01624	MAG03_MAG03_6_107
11360	MAG03	M00346	Formaldehyde assimilation, serine pathway	9	3	0.3333333333333333	3	K00600,K01595,K01689	MAG03_MAG03_12_33,MAG03_MAG03_9_108,MAG03_MAG03_9_4
11361	MAG03	M00356	Methanogenesis, methanol => methane	3	0	0.0	0		
11362	MAG03	M00357	Methanogenesis, acetate => methane	5	1	0.2	2	K00625,K00925	MAG03_MAG03_15_109,MAG03_MAG03_6_138
11363	MAG03	M00358	Coenzyme M biosynthesis	4	0	0.0	0		
11364	MAG03	M00363	EHEC pathogenicity signature, Shiga toxin	2	0	0.0	0		
11365	MAG03	M00364	C10-C20 isoprenoid biosynthesis, bacteria	2	0	0.0	0		
11366	MAG03	M00365	C10-C20 isoprenoid biosynthesis, archaea	2	0	0.0	0		
11367	MAG03	M00366	C10-C20 isoprenoid biosynthesis, plants	4	0	0.0	0		
11368	MAG03	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	3	0	0.0	0		
11369	MAG03	M00368	Ethylene biosynthesis, methionine => ethylene	3	1	0.3333333333333333	1	K00789	MAG03_MAG03_2_178
11370	MAG03	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin	3	0	0.0	0		
11371	MAG03	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin	5	0	0.0	0		
11372	MAG03	M00371	Castasterone biosynthesis, campesterol => castasterone	6	0	0.0	0		
11373	MAG03	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid	6	0	0.0	0		
11374	MAG03	M00373	Ethylmalonyl pathway	3	0	0.0	0		
11375	MAG03	M00374	Dicarboxylate-hydroxybutyrate cycle	13	1	0.07692307692307693	1	K01595	MAG03_MAG03_9_4
11376	MAG03	M00375	Hydroxypropionate-hydroxybutylate cycle	14	0	0.0	0		
11377	MAG03	M00376	3-Hydroxypropionate bi-cycle	4	0	0.0	0		
11378	MAG03	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	7	3	0.42857142857142855	3	K00297,K01491,K01938	MAG03_MAG03_12_46,MAG03_MAG03_12_52,MAG03_MAG03_9_128
11379	MAG03	M00378	F420 biosynthesis	2	0	0.0	0		
11380	MAG03	M00415	Fatty acid elongation in endoplasmic reticulum	4	0	0.0	0		
11381	MAG03	M00416	Cytochrome aa3-600 menaquinol oxidase	1	0	0.0	0		
11382	MAG03	M00417	Cytochrome o ubiquinol oxidase	1	0	0.0	0		
11383	MAG03	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA	6	0	0.0	0		
11384	MAG03	M00419	Cymene degradation, p-cymene => p-cumate	3	0	0.0	0		
11385	MAG03	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	2	0	0.0	0		
11386	MAG03	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	3	3	1.0	4	K00052,K01649,K01703,K01704	MAG03_MAG03_5_10,MAG03_MAG03_5_6,MAG03_MAG03_5_7,MAG03_MAG03_5_9
11387	MAG03	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	3	0	0.0	0		
11388	MAG03	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	9	6	0.6666666666666666	6	K00133,K00215,K00841,K01586,K01714,K05823	MAG03_MAG03_12_1,MAG03_MAG03_12_2,MAG03_MAG03_13_5,MAG03_MAG03_4_74,MAG03_MAG03_6_157,MAG03_MAG03_8_98
11389	MAG03	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	6	4	0.6666666666666666	4	K00133,K00215,K01586,K01714	MAG03_MAG03_12_1,MAG03_MAG03_12_2,MAG03_MAG03_4_74,MAG03_MAG03_8_98
11390	MAG03	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	7	4	0.5714285714285714	4	K00133,K00215,K01586,K01714	MAG03_MAG03_12_1,MAG03_MAG03_12_2,MAG03_MAG03_4_74,MAG03_MAG03_8_98
