	genome	module	module_name	steps	steps_present	step_coverage	ko_count	kos_present	genes_present
175	MAG28	M00260	DNA polymerase III complex, bacteria	1	1	1.0	4	K02337,K02338,K02340,K02342	MAG28_MAG28_113_2,MAG28_MAG28_113_3,MAG28_MAG28_124_5,MAG28_MAG28_148_6,MAG28_MAG28_193_2,MAG28_MAG28_28_2
176	MAG28	M00261	DNA polymerase alpha / primase complex	1	0	0.0	0		
177	MAG28	M00262	DNA polymerase delta complex	1	0	0.0	0		
178	MAG28	M00263	DNA polymerase epsilon complex	1	0	0.0	0		
179	MAG28	M00264	DNA polymerase II complex, archaea	1	0	0.0	0		
180	MAG28	M00293	DNA polymerase zeta complex	1	0	0.0	0		
181	MAG28	M00294	DNA polymerase gamma complex	1	0	0.0	0		
182	MAG28	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA	1	1	1.0	1	K03737	MAG28_MAG28_82_1
183	MAG28	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	4	3	0.75	4	K00134,K00874,K00927,K01625	MAG28_MAG28_11_5,MAG28_MAG28_2_26,MAG28_MAG28_64_10,MAG28_MAG28_64_9
184	MAG28	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	3	0	0.0	0		
185	MAG28	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine	2	0	0.0	0		
186	MAG28	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	4	1	0.25	1	K01624	MAG28_MAG28_80_1
187	MAG28	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	3	2	0.6666666666666666	2	K00850,K01624	MAG28_MAG28_12_2,MAG28_MAG28_80_1
188	MAG28	M00346	Formaldehyde assimilation, serine pathway	9	3	0.3333333333333333	3	K00018,K00024,K01689	MAG28_MAG28_157_4,MAG28_MAG28_157_5,MAG28_MAG28_37_11
189	MAG28	M00356	Methanogenesis, methanol => methane	3	0	0.0	0		
190	MAG28	M00357	Methanogenesis, acetate => methane	5	1	0.2	1	K00925	MAG28_MAG28_207_2
191	MAG28	M00358	Coenzyme M biosynthesis	4	0	0.0	0		
192	MAG28	M00363	EHEC pathogenicity signature, Shiga toxin	2	0	0.0	0		
193	MAG28	M00364	C10-C20 isoprenoid biosynthesis, bacteria	2	2	1.0	2	K01823,K13787	MAG28_MAG28_52_13,MAG28_MAG28_9_3
194	MAG28	M00365	C10-C20 isoprenoid biosynthesis, archaea	2	2	1.0	2	K01823,K13787	MAG28_MAG28_52_13,MAG28_MAG28_9_3
195	MAG28	M00366	C10-C20 isoprenoid biosynthesis, plants	4	1	0.25	1	K01823	MAG28_MAG28_9_3
196	MAG28	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	3	1	0.3333333333333333	1	K01823	MAG28_MAG28_9_3
197	MAG28	M00368	Ethylene biosynthesis, methionine => ethylene	3	1	0.3333333333333333	1	K00789	MAG28_MAG28_187_4
198	MAG28	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin	3	0	0.0	0		
199	MAG28	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin	5	0	0.0	0		
200	MAG28	M00371	Castasterone biosynthesis, campesterol => castasterone	6	0	0.0	0		
201	MAG28	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid	6	0	0.0	0		
202	MAG28	M00373	Ethylmalonyl pathway	3	3	1.0	3	K01847,K01966,K05606	MAG28_MAG28_20_8,MAG28_MAG28_20_9,MAG28_MAG28_27_2
203	MAG28	M00374	Dicarboxylate-hydroxybutyrate cycle	13	3	0.23076923076923078	5	K00024,K00239,K00240,K00241,K01676	MAG28_MAG28_157_5,MAG28_MAG28_159_2,MAG28_MAG28_8_21,MAG28_MAG28_8_22,MAG28_MAG28_8_23
204	MAG28	M00375	Hydroxypropionate-hydroxybutylate cycle	14	1	0.07142857142857142	1	K05606	MAG28_MAG28_20_9
205	MAG28	M00376	3-Hydroxypropionate bi-cycle	4	0	0.0	0		
206	MAG28	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	7	2	0.2857142857142857	2	K00297,K01491	MAG28_MAG28_178_4,MAG28_MAG28_18_5
207	MAG28	M00378	F420 biosynthesis	2	0	0.0	0		
208	MAG28	M00415	Fatty acid elongation in endoplasmic reticulum	4	0	0.0	0		
209	MAG28	M00416	Cytochrome aa3-600 menaquinol oxidase	1	0	0.0	0		
210	MAG28	M00417	Cytochrome o ubiquinol oxidase	1	0	0.0	0		
211	MAG28	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA	6	0	0.0	0		
212	MAG28	M00419	Cymene degradation, p-cymene => p-cumate	3	0	0.0	0		
213	MAG28	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	2	0	0.0	0		
214	MAG28	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	3	0	0.0	0		
215	MAG28	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	3	0	0.0	0		
216	MAG28	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	9	1	0.1111111111111111	1	K00133	MAG28_MAG28_74_8
217	MAG28	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	6	1	0.16666666666666666	1	K00133	MAG28_MAG28_74_8
218	MAG28	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	7	1	0.14285714285714285	1	K00133	MAG28_MAG28_74_8
219	MAG28	M00528	Nitrification, ammonia => nitrite	2	0	0.0	0		
220	MAG28	M00529	Denitrification, nitrate => nitrogen	4	0	0.0	0		
221	MAG28	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	2	0	0.0	0		
222	MAG28	M00531	Assimilatory nitrate reduction, nitrate => ammonia	2	0	0.0	0		
223	MAG28	M00532	Photorespiration	1	1	1.0	2	K00605,K02437	MAG28_MAG28_92_2,MAG28_MAG28_92_3
224	MAG28	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	4	0	0.0	0		
225	MAG28	M00534	Naphthalene degradation, naphthalene => salicylate	6	0	0.0	0		
226	MAG28	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	3	0	0.0	0		
227	MAG28	M00537	Xylene degradation, xylene => methylbenzoate	3	0	0.0	0		
228	MAG28	M00538	Toluene degradation, toluene => benzoate	3	0	0.0	0		
229	MAG28	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	5	0	0.0	0		
230	MAG28	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	5	0	0.0	0		
231	MAG28	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	4	0	0.0	0		
232	MAG28	M00542	EHEC/EPEC pathogenicity signature, T3SS and effectors	8	0	0.0	0		
233	MAG28	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	4	0	0.0	0		
234	MAG28	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	3	0	0.0	0		
235	MAG28	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	6	0	0.0	0		
236	MAG28	M00546	Purine degradation, xanthine => urea	5	0	0.0	0		
237	MAG28	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	2	0	0.0	0		
238	MAG28	M00548	Benzene degradation, benzene => catechol	1	0	0.0	0		
239	MAG28	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose	3	2	0.6666666666666666	2	K00845,K01835	MAG28_MAG28_2_17,MAG28_MAG28_7_11,MAG28_MAG28_8_8
240	MAG28	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P	5	1	0.2	1	K03077	MAG28_MAG28_24_3
241	MAG28	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	2	0	0.0	0		
242	MAG28	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	5	2	0.4	2	K00134,K00927	MAG28_MAG28_11_5,MAG28_MAG28_2_26
243	MAG28	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	2	1	0.5	1	K00849	MAG28_MAG28_29_1
244	MAG28	M00555	Betaine biosynthesis, choline => betaine	1	0	0.0	0		
245	MAG28	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	4	0	0.0	0		
246	MAG28	M00564	Helicobacter pylori pathogenicity signature, cagA pathogenicity island	27	0	0.0	0		
247	MAG28	M00565	Trehalose biosynthesis, D-glucose 1P => trehalose	6	1	0.16666666666666666	1	K00700	MAG28_MAG28_106_8
248	MAG28	M00567	Methanogenesis, CO2 => methane	8	0	0.0	0		
249	MAG28	M00568	Catechol ortho-cleavage, catechol => 3-oxoadipate	4	0	0.0	0		
250	MAG28	M00569	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	5	0	0.0	0		
251	MAG28	M00570	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	5	2	0.4	2	K00826,K01754	MAG28_MAG28_36_15,MAG28_MAG28_81_12
252	MAG28	M00572	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	6	3	0.5	3	K00059,K09458,K09789	MAG28_MAG28_188_1,MAG28_MAG28_1_17,MAG28_MAG28_2_22
253	MAG28	M00573	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	5	4	0.8	4	K00652,K00833,K01012,K01935	MAG28_MAG28_131_2,MAG28_MAG28_166_4,MAG28_MAG28_1_4,MAG28_MAG28_2_21
254	MAG28	M00574	Pertussis pathogenicity signature, pertussis toxin	5	0	0.0	0		
255	MAG28	M00575	Pertussis pathogenicity signature, T1SS	5	1	0.2	1	K12340	MAG28_MAG28_132_1,MAG28_MAG28_149_2,MAG28_MAG28_17_11,MAG28_MAG28_95_7
256	MAG28	M00576	ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins	2	0	0.0	0		
257	MAG28	M00577	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	5	4	0.8	4	K00652,K00833,K01012,K01935	MAG28_MAG28_131_2,MAG28_MAG28_166_4,MAG28_MAG28_1_4,MAG28_MAG28_2_21
258	MAG28	M00579	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	2	1	0.5	1	K00925	MAG28_MAG28_207_2
259	MAG28	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	2	0	0.0	0		
260	MAG28	M00595	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	1	0	0.0	0		
261	MAG28	M00596	Dissimilatory sulfate reduction, sulfate => H2S	3	0	0.0	0		
262	MAG28	M00597	Anoxygenic photosystem II	1	0	0.0	0		
263	MAG28	M00598	Anoxygenic photosystem I	1	0	0.0	0		
264	MAG28	M00608	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate	3	0	0.0	0		
265	MAG28	M00609	Cysteine biosynthesis, methionine => cysteine	6	2	0.3333333333333333	2	K00789,K01243	MAG28_MAG28_187_4,MAG28_MAG28_99_9
266	MAG28	M00615	Nitrate assimilation	1	0	0.0	0		
267	MAG28	M00620	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	7	2	0.2857142857142857	5	K00024,K00174,K00175,K00176,K00177	MAG28_MAG28_157_5,MAG28_MAG28_228_2,MAG28_MAG28_228_3,MAG28_MAG28_57_10,MAG28_MAG28_57_11,MAG28_MAG28_57_13
268	MAG28	M00622	Nicotinate degradation, nicotinate => fumarate	6	0	0.0	0		
269	MAG28	M00623	Phthalate degradation, phthalate => protocatechuate	3	0	0.0	0		
270	MAG28	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	2	0	0.0	0		
271	MAG28	M00625	Methicillin resistance	3	0	0.0	0		
272	MAG28	M00627	beta-Lactam resistance, Bla system	3	2	0.6666666666666666	2	K02171,K17836	MAG28_MAG28_197_1,MAG28_MAG28_46_9
273	MAG28	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	4	0	0.0	0		
274	MAG28	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	5	5	1.0	5	K00041,K00874,K01625,K01685,K01812	MAG28_MAG28_10_11,MAG28_MAG28_10_12,MAG28_MAG28_10_14,MAG28_MAG28_64_10,MAG28_MAG28_64_9
275	MAG28	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	4	3	0.75	3	K00849,K01784,K01785	MAG28_MAG28_24_5,MAG28_MAG28_29_1,MAG28_MAG28_4_10,MAG28_MAG28_56_1,MAG28_MAG28_56_2
276	MAG28	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	4	0	0.0	0		
277	MAG28	M00636	Phthalate degradation, phthalate => protocatechuate	3	0	0.0	0		
278	MAG28	M00637	Anthranilate degradation, anthranilate => catechol	1	0	0.0	0		
279	MAG28	M00638	Salicylate degradation, salicylate => gentisate	1	0	0.0	0		
280	MAG28	M00639	Multidrug resistance, efflux pump MexCD-OprJ	2	0	0.0	0		
281	MAG28	M00641	Multidrug resistance, efflux pump MexEF-OprN	2	0	0.0	0		
282	MAG28	M00642	Multidrug resistance, efflux pump MexJK-OprM	2	0	0.0	0		
283	MAG28	M00643	Multidrug resistance, efflux pump MexXY-OprM	2	0	0.0	0		
284	MAG28	M00649	Multidrug resistance, efflux pump AdeABC	3	0	0.0	0		
285	MAG28	M00651	Vancomycin resistance, D-Ala-D-Lac type	2	1	0.5	1	K18353	MAG28_MAG28_6_7
286	MAG28	M00652	Vancomycin resistance, D-Ala-D-Ser type	5	0	0.0	0		
287	MAG28	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	8	0	0.0	0		
288	MAG28	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	3	0	0.0	0		
289	MAG28	M00664	Nodulation	4	0	0.0	0		
290	MAG28	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin	3	0	0.0	0		
291	MAG28	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C	8	0	0.0	0		
292	MAG28	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate	4	0	0.0	0		
293	MAG28	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate	3	0	0.0	0		
294	MAG28	M00696	Multidrug resistance, efflux pump AcrEF-TolC	2	1	0.5	1	K12340	MAG28_MAG28_132_1,MAG28_MAG28_149_2,MAG28_MAG28_17_11,MAG28_MAG28_95_7
295	MAG28	M00697	Multidrug resistance, efflux pump MdtEF-TolC	2	1	0.5	1	K12340	MAG28_MAG28_132_1,MAG28_MAG28_149_2,MAG28_MAG28_17_11,MAG28_MAG28_95_7
296	MAG28	M00698	Multidrug resistance, efflux pump BpeEF-OprC	2	0	0.0	0		
297	MAG28	M00700	Multidrug resistance, efflux pump AbcA	2	0	0.0	0		
298	MAG28	M00702	Multidrug resistance, efflux pump NorB	2	0	0.0	0		
299	MAG28	M00704	Tetracycline resistance, efflux pump Tet38	2	0	0.0	0		
300	MAG28	M00705	Multidrug resistance, efflux pump MepA	2	1	0.5	1	K18908	MAG28_MAG28_9_26
301	MAG28	M00714	Multidrug resistance, efflux pump QacA	2	0	0.0	0		
302	MAG28	M00718	Multidrug resistance, efflux pump MexAB-OprM	2	1	0.5	1	K03585	MAG28_MAG28_14_19,MAG28_MAG28_17_12,MAG28_MAG28_185_2,MAG28_MAG28_30_3,MAG28_MAG28_85_8
303	MAG28	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon	3	0	0.0	0		
304	MAG28	M00726	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF	3	0	0.0	0		
305	MAG28	M00730	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter	3	0	0.0	0		
306	MAG28	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A	4	0	0.0	0		
307	MAG28	M00740	Methylaspartate cycle	11	1	0.09090909090909091	1	K00024	MAG28_MAG28_157_5
308	MAG28	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	3	3	1.0	3	K01847,K01966,K05606	MAG28_MAG28_20_8,MAG28_MAG28_20_9,MAG28_MAG28_27_2
309	MAG28	M00744	Cationic antimicrobial peptide (CAMP) resistance, protease PgtE	3	0	0.0	0		
310	MAG28	M00745	Imipenem resistance, repression of porin OprD	2	0	0.0	0		
311	MAG28	M00746	Multidrug resistance, repression of porin OmpF	3	0	0.0	0		
312	MAG28	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	4	0	0.0	0		
313	MAG28	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	5	0	0.0	0		
314	MAG28	M00769	Multidrug resistance, efflux pump MexPQ-OpmE	3	0	0.0	0		
315	MAG28	M00773	Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin	8	0	0.0	0		
316	MAG28	M00774	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B	6	0	0.0	0		
317	MAG28	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin	5	0	0.0	0		
318	MAG28	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin	4	0	0.0	0		
319	MAG28	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b	5	0	0.0	0		
320	MAG28	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	3	0	0.0	0		
321	MAG28	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin	4	0	0.0	0		
322	MAG28	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	7	0	0.0	0		
323	MAG28	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	4	0	0.0	0		
324	MAG28	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	8	0	0.0	0		
325	MAG28	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	6	0	0.0	0		
326	MAG28	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	5	0	0.0	0		
327	MAG28	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	4	0	0.0	0		
328	MAG28	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	9	0	0.0	0		
329	MAG28	M00787	Bacilysin biosynthesis, prephenate => bacilysin	6	0	0.0	0		
330	MAG28	M00788	Terpentecin biosynthesis, GGAP => terpentecin	2	0	0.0	0		
331	MAG28	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	6	0	0.0	0		
332	MAG28	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	4	0	0.0	0		
333	MAG28	M00793	dTDP-L-rhamnose biosynthesis	4	4	1.0	4	K00067,K00973,K01710,K01790	MAG28_MAG28_184_4,MAG28_MAG28_3_20,MAG28_MAG28_3_21,MAG28_MAG28_3_22
334	MAG28	M00794	dTDP-6-deoxy-D-allose biosynthesis	2	0	0.0	0		
335	MAG28	M00795	dTDP-beta-L-noviose biosynthesis	3	0	0.0	0		
336	MAG28	M00796	dTDP-D-mycaminose biosynthesis	3	0	0.0	0		
337	MAG28	M00797	dTDP-D-desosamine biosynthesis	4	0	0.0	0		
338	MAG28	M00798	dTDP-L-mycarose biosynthesis	5	0	0.0	0		
339	MAG28	M00799	dTDP-L-oleandrose biosynthesis	5	0	0.0	0		
340	MAG28	M00800	dTDP-L-megosamine biosynthesis	5	0	0.0	0		
341	MAG28	M00801	dTDP-L-olivose biosynthesis	4	0	0.0	0		
342	MAG28	M00802	dTDP-D-forosamine biosynthesis	5	0	0.0	0		
343	MAG28	M00803	dTDP-D-angolosamine biosynthesis	4	0	0.0	0		
344	MAG28	M00804	Complete nitrification, comammox, ammonia => nitrite => nitrate	3	0	0.0	0		
345	MAG28	M00805	Staurosporine biosynthesis, tryptophan => staurosporine	7	0	0.0	0		
346	MAG28	M00808	Violacein biosynthesis, tryptophan => violacein	4	0	0.0	0		
347	MAG28	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	5	0	0.0	0		
348	MAG28	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	4	0	0.0	0		
349	MAG28	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	8	0	0.0	0		
350	MAG28	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	9	0	0.0	0		
351	MAG28	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	8	0	0.0	0		
352	MAG28	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	8	0	0.0	0		
353	MAG28	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	2	0	0.0	0		
354	MAG28	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	2	0	0.0	0		
355	MAG28	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	6	0	0.0	0		
356	MAG28	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	5	0	0.0	0		
357	MAG28	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP	3	0	0.0	0		
358	MAG28	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	3	0	0.0	0		
359	MAG28	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA	4	0	0.0	0		
360	MAG28	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	5	0	0.0	0		
361	MAG28	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP	4	0	0.0	0		
362	MAG28	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin	5	0	0.0	0		
363	MAG28	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP	5	0	0.0	0		
364	MAG28	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine	7	0	0.0	0		
365	MAG28	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	4	0	0.0	0		
366	MAG28	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin	1	0	0.0	0		
367	MAG28	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin	1	0	0.0	0		
368	MAG28	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	7	2	0.2857142857142857	2	K00287,K14652	MAG28_MAG28_10_20,MAG28_MAG28_160_7
369	MAG28	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	6	4	0.6666666666666666	4	K00796,K00950,K01495,K11754	MAG28_MAG28_109_1,MAG28_MAG28_11_7,MAG28_MAG28_14_24,MAG28_MAG28_41_11
370	MAG28	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	3	2	0.6666666666666666	2	K01495,K01737	MAG28_MAG28_14_24,MAG28_MAG28_211_4
371	MAG28	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	3	2	0.6666666666666666	2	K01495,K01737	MAG28_MAG28_14_24,MAG28_MAG28_211_4
372	MAG28	M00844	Arginine biosynthesis, ornithine => arginine	3	0	0.0	0		
373	MAG28	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	7	0	0.0	0		
374	MAG28	M00846	Siroheme biosynthesis, glutamate => siroheme	7	2	0.2857142857142857	2	K01719,K01885	MAG28_MAG28_60_12,MAG28_MAG28_76_2
375	MAG28	M00847	Heme biosynthesis, archaea, siroheme => heme	3	0	0.0	0		
376	MAG28	M00848	Aurachin biosynthesis, anthranilate => aurachin A	8	1	0.125	1	K02078	MAG28_MAG28_188_2
377	MAG28	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	6	1	0.16666666666666666	1	K01823	MAG28_MAG28_9_3
378	MAG28	M00850	Vibrio cholerae pathogenicity signature, cholera toxins	6	0	0.0	0		
379	MAG28	M00851	Carbapenem resistance	1	0	0.0	0		
380	MAG28	M00852	Vibrio cholerae pathogenicity signature, toxin coregulated pilus	14	0	0.0	0		
381	MAG28	M00853	ETEC pathogenicity signature, colonization factors	5	0	0.0	0		
382	MAG28	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	1	0.5	1	K00700	MAG28_MAG28_106_8
383	MAG28	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	1.0	4	K00688,K00705,K01200,K01835	MAG28_MAG28_135_6,MAG28_MAG28_26_10,MAG28_MAG28_2_17,MAG28_MAG28_72_5
384	MAG28	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	4	0	0.0	0		
385	MAG28	M00857	Salmonella enterica pathogenicity signature, Vi antigen	7	0	0.0	0		
386	MAG28	M00859	Bacillus anthracis pathogenicity signature, anthrax toxin	3	0	0.0	0		
387	MAG28	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	7	0	0.0	0		
388	MAG28	M00861	beta-Oxidation, peroxisome, VLCFA	3	0	0.0	0		
389	MAG28	M00862	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA	3	0	0.0	0		
390	MAG28	M00866	KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type	9	6	0.6666666666666666	6	K00677,K00912,K02517,K02527,K02536,K16363	MAG28_MAG28_124_2,MAG28_MAG28_34_11,MAG28_MAG28_51_10,MAG28_MAG28_51_8,MAG28_MAG28_51_9,MAG28_MAG28_60_13,MAG28_MAG28_78_5
391	MAG28	M00867	KDO2-lipid A modification pathway	5	0	0.0	0		
392	MAG28	M00868	Heme biosynthesis, animals and fungi, glycine => heme	8	1	0.125	1	K01719	MAG28_MAG28_76_2
393	MAG28	M00872	O-glycan biosynthesis, mannose type (core M3)	5	0	0.0	0		
394	MAG28	M00873	Fatty acid biosynthesis in mitochondria, animals	6	2	0.3333333333333333	2	K00645,K09458	MAG28_MAG28_188_1,MAG28_MAG28_68_2
395	MAG28	M00874	Fatty acid biosynthesis in mitochondria, fungi	6	3	0.5	3	K00059,K00645,K09458	MAG28_MAG28_188_1,MAG28_MAG28_1_17,MAG28_MAG28_68_2
