	genome	module	module_name	steps	steps_present	step_coverage	ko_count	kos_present	genes_present
3074	MAG18	M00641	Multidrug resistance, efflux pump MexEF-OprN	2	0	0.0	0		
3075	MAG18	M00642	Multidrug resistance, efflux pump MexJK-OprM	2	0	0.0	0		
3076	MAG18	M00643	Multidrug resistance, efflux pump MexXY-OprM	2	0	0.0	0		
3077	MAG18	M00649	Multidrug resistance, efflux pump AdeABC	3	0	0.0	0		
3078	MAG18	M00651	Vancomycin resistance, D-Ala-D-Lac type	2	0	0.0	0		
3079	MAG18	M00652	Vancomycin resistance, D-Ala-D-Ser type	5	0	0.0	0		
3080	MAG18	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	8	0	0.0	0		
3081	MAG18	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	3	0	0.0	0		
3082	MAG18	M00664	Nodulation	4	0	0.0	0		
3083	MAG18	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin	3	0	0.0	0		
3084	MAG18	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C	8	0	0.0	0		
3085	MAG18	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate	4	0	0.0	0		
3086	MAG18	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate	3	0	0.0	0		
3087	MAG18	M00696	Multidrug resistance, efflux pump AcrEF-TolC	2	1	0.5	1	K12340	MAG18_MAG18_144_4
3088	MAG18	M00697	Multidrug resistance, efflux pump MdtEF-TolC	2	1	0.5	1	K12340	MAG18_MAG18_144_4
3089	MAG18	M00698	Multidrug resistance, efflux pump BpeEF-OprC	2	0	0.0	0		
3090	MAG18	M00700	Multidrug resistance, efflux pump AbcA	2	0	0.0	0		
3091	MAG18	M00702	Multidrug resistance, efflux pump NorB	2	0	0.0	0		
3092	MAG18	M00704	Tetracycline resistance, efflux pump Tet38	2	0	0.0	0		
3093	MAG18	M00705	Multidrug resistance, efflux pump MepA	2	0	0.0	0		
3094	MAG18	M00714	Multidrug resistance, efflux pump QacA	2	0	0.0	0		
3095	MAG18	M00718	Multidrug resistance, efflux pump MexAB-OprM	2	1	0.5	1	K03585	MAG18_MAG18_12_26,MAG18_MAG18_77_5
3096	MAG18	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon	3	0	0.0	0		
3097	MAG18	M00726	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF	3	0	0.0	0		
3098	MAG18	M00730	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter	3	0	0.0	0		
3099	MAG18	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A	4	0	0.0	0		
3100	MAG18	M00740	Methylaspartate cycle	11	1	0.09090909090909091	1	K00024	MAG18_MAG18_41_2
3101	MAG18	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	3	3	1.0	3	K01847,K01966,K05606	MAG18_MAG18_164_1,MAG18_MAG18_42_5,MAG18_MAG18_42_6
3102	MAG18	M00744	Cationic antimicrobial peptide (CAMP) resistance, protease PgtE	3	0	0.0	0		
3103	MAG18	M00745	Imipenem resistance, repression of porin OprD	2	0	0.0	0		
3104	MAG18	M00746	Multidrug resistance, repression of porin OmpF	3	0	0.0	0		
3105	MAG18	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	4	0	0.0	0		
3106	MAG18	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	5	0	0.0	0		
3107	MAG18	M00769	Multidrug resistance, efflux pump MexPQ-OpmE	3	0	0.0	0		
3108	MAG18	M00773	Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin	8	0	0.0	0		
3109	MAG18	M00774	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B	6	0	0.0	0		
3110	MAG18	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin	5	0	0.0	0		
3111	MAG18	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin	4	0	0.0	0		
3112	MAG18	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b	5	0	0.0	0		
3113	MAG18	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	3	0	0.0	0		
3114	MAG18	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin	4	0	0.0	0		
3115	MAG18	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	7	0	0.0	0		
3116	MAG18	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	4	0	0.0	0		
3117	MAG18	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	8	0	0.0	0		
3118	MAG18	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	6	0	0.0	0		
3119	MAG18	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	5	0	0.0	0		
3120	MAG18	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	4	0	0.0	0		
3121	MAG18	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	9	0	0.0	0		
3122	MAG18	M00787	Bacilysin biosynthesis, prephenate => bacilysin	6	0	0.0	0		
3123	MAG18	M00788	Terpentecin biosynthesis, GGAP => terpentecin	2	0	0.0	0		
3124	MAG18	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	6	0	0.0	0		
3125	MAG18	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	4	0	0.0	0		
3126	MAG18	M00793	dTDP-L-rhamnose biosynthesis	4	4	1.0	4	K00067,K00973,K01710,K01790	MAG18_MAG18_124_6,MAG18_MAG18_124_7,MAG18_MAG18_17_22,MAG18_MAG18_207_2
3127	MAG18	M00794	dTDP-6-deoxy-D-allose biosynthesis	2	0	0.0	0		
3128	MAG18	M00795	dTDP-beta-L-noviose biosynthesis	3	0	0.0	0		
3129	MAG18	M00796	dTDP-D-mycaminose biosynthesis	3	0	0.0	0		
3130	MAG18	M00797	dTDP-D-desosamine biosynthesis	4	0	0.0	0		
3131	MAG18	M00798	dTDP-L-mycarose biosynthesis	5	0	0.0	0		
3132	MAG18	M00799	dTDP-L-oleandrose biosynthesis	5	0	0.0	0		
3133	MAG18	M00800	dTDP-L-megosamine biosynthesis	5	0	0.0	0		
3134	MAG18	M00801	dTDP-L-olivose biosynthesis	4	0	0.0	0		
3135	MAG18	M00802	dTDP-D-forosamine biosynthesis	5	0	0.0	0		
3136	MAG18	M00803	dTDP-D-angolosamine biosynthesis	4	0	0.0	0		
3137	MAG18	M00804	Complete nitrification, comammox, ammonia => nitrite => nitrate	3	0	0.0	0		
3138	MAG18	M00805	Staurosporine biosynthesis, tryptophan => staurosporine	7	0	0.0	0		
3139	MAG18	M00808	Violacein biosynthesis, tryptophan => violacein	4	0	0.0	0		
3140	MAG18	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	5	0	0.0	0		
3141	MAG18	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	4	0	0.0	0		
3142	MAG18	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	8	0	0.0	0		
3143	MAG18	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	9	0	0.0	0		
3144	MAG18	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	8	0	0.0	0		
3145	MAG18	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	8	0	0.0	0		
3146	MAG18	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	2	0	0.0	0		
3147	MAG18	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	2	0	0.0	0		
3148	MAG18	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	6	0	0.0	0		
3149	MAG18	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	5	0	0.0	0		
3150	MAG18	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP	3	0	0.0	0		
3151	MAG18	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	3	0	0.0	0		
3152	MAG18	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA	4	0	0.0	0		
3153	MAG18	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	5	0	0.0	0		
3154	MAG18	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP	4	0	0.0	0		
3155	MAG18	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin	5	0	0.0	0		
3156	MAG18	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP	5	0	0.0	0		
3157	MAG18	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine	7	0	0.0	0		
3158	MAG18	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	4	0	0.0	0		
3159	MAG18	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin	1	0	0.0	0		
3160	MAG18	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin	1	0	0.0	0		
3161	MAG18	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	7	2	0.2857142857142857	2	K00287,K14652	MAG18_MAG18_105_1,MAG18_MAG18_76_1
3162	MAG18	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	6	4	0.6666666666666666	4	K00796,K00950,K01495,K11754	MAG18_MAG18_106_4,MAG18_MAG18_141_4,MAG18_MAG18_36_11,MAG18_MAG18_54_8,MAG18_MAG18_74_4
3163	MAG18	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	3	2	0.6666666666666666	2	K01495,K01737	MAG18_MAG18_17_26,MAG18_MAG18_36_11
3164	MAG18	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	3	2	0.6666666666666666	2	K01495,K01737	MAG18_MAG18_17_26,MAG18_MAG18_36_11
3165	MAG18	M00844	Arginine biosynthesis, ornithine => arginine	3	2	0.6666666666666666	2	K01755,K01940	MAG18_MAG18_10_32,MAG18_MAG18_168_2
3166	MAG18	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	7	3	0.42857142857142855	3	K00145,K01755,K01940	MAG18_MAG18_10_31,MAG18_MAG18_10_32,MAG18_MAG18_168_2
3167	MAG18	M00846	Siroheme biosynthesis, glutamate => siroheme	7	2	0.2857142857142857	2	K01719,K01885	MAG18_MAG18_64_11,MAG18_MAG18_82_12
3168	MAG18	M00847	Heme biosynthesis, archaea, siroheme => heme	3	0	0.0	0		
3169	MAG18	M00848	Aurachin biosynthesis, anthranilate => aurachin A	8	1	0.125	1	K02078	MAG18_MAG18_43_3
3170	MAG18	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	6	1	0.16666666666666666	1	K01823	MAG18_MAG18_21_26
3171	MAG18	M00850	Vibrio cholerae pathogenicity signature, cholera toxins	6	0	0.0	0		
3172	MAG18	M00851	Carbapenem resistance	1	0	0.0	0		
3173	MAG18	M00852	Vibrio cholerae pathogenicity signature, toxin coregulated pilus	14	0	0.0	0		
3174	MAG18	M00853	ETEC pathogenicity signature, colonization factors	5	0	0.0	0		
3175	MAG18	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	1	0.5	1	K00700	MAG18_MAG18_12_12
3176	MAG18	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	1.0	4	K00688,K00705,K01200,K01835	MAG18_MAG18_198_1,MAG18_MAG18_40_10,MAG18_MAG18_40_13,MAG18_MAG18_74_9
3177	MAG18	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	4	0	0.0	0		
3178	MAG18	M00857	Salmonella enterica pathogenicity signature, Vi antigen	7	0	0.0	0		
3179	MAG18	M00859	Bacillus anthracis pathogenicity signature, anthrax toxin	3	0	0.0	0		
3180	MAG18	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	7	0	0.0	0		
3181	MAG18	M00861	beta-Oxidation, peroxisome, VLCFA	3	0	0.0	0		
3182	MAG18	M00862	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA	3	0	0.0	0		
3183	MAG18	M00866	KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type	9	8	0.8888888888888888	8	K00677,K00748,K00912,K02517,K02527,K02536,K03269,K16363	MAG18_MAG18_17_7,MAG18_MAG18_2_23,MAG18_MAG18_43_12,MAG18_MAG18_53_1,MAG18_MAG18_63_9,MAG18_MAG18_64_10,MAG18_MAG18_83_11,MAG18_MAG18_83_12,MAG18_MAG18_83_13
3184	MAG18	M00867	KDO2-lipid A modification pathway	5	0	0.0	0		
3185	MAG18	M00868	Heme biosynthesis, animals and fungi, glycine => heme	8	1	0.125	1	K01719	MAG18_MAG18_82_12
3186	MAG18	M00872	O-glycan biosynthesis, mannose type (core M3)	5	0	0.0	0		
3187	MAG18	M00873	Fatty acid biosynthesis in mitochondria, animals	6	2	0.3333333333333333	2	K00645,K09458	MAG18_MAG18_143_2,MAG18_MAG18_43_4
3188	MAG18	M00874	Fatty acid biosynthesis in mitochondria, fungi	6	3	0.5	3	K00059,K00645,K09458	MAG18_MAG18_143_2,MAG18_MAG18_37_19,MAG18_MAG18_43_4
3189	MAG18	M00875	Staphyloferrin B biosynthesis, L-serine => staphyloferrin B	7	0	0.0	0		
3190	MAG18	M00876	Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A	3	0	0.0	0		
3191	MAG18	M00877	Kanosamine biosynthesis  glucose 6-phosphate => kanosamine	3	0	0.0	0		
3192	MAG11	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	9	9	1.0	11	K00134,K00845,K00850,K00873,K00927,K01624,K01689,K01803,K01810,K15633,K15635	MAG11_MAG11_13_11,MAG11_MAG11_13_7,MAG11_MAG11_167_5,MAG11_MAG11_30_9,MAG11_MAG11_31_10,MAG11_MAG11_31_12,MAG11_MAG11_31_13,MAG11_MAG11_5_15,MAG11_MAG11_6_8,MAG11_MAG11_74_2,MAG11_MAG11_74_3,MAG11_MAG11_7_11,MAG11_MAG11_81_2
3193	MAG11	M00002	Glycolysis, core module involving three-carbon compounds	5	5	1.0	7	K00134,K00873,K00927,K01689,K01803,K15633,K15635	MAG11_MAG11_13_11,MAG11_MAG11_13_7,MAG11_MAG11_167_5,MAG11_MAG11_31_10,MAG11_MAG11_31_12,MAG11_MAG11_31_13,MAG11_MAG11_74_2,MAG11_MAG11_74_3,MAG11_MAG11_81_2
3194	MAG11	M00003	Gluconeogenesis, oxaloacetate => fructose-6P	7	7	1.0	9	K00134,K00927,K01610,K01624,K01689,K01803,K04041,K15633,K15635	MAG11_MAG11_114_5,MAG11_MAG11_13_11,MAG11_MAG11_13_7,MAG11_MAG11_167_5,MAG11_MAG11_227_1,MAG11_MAG11_30_9,MAG11_MAG11_31_10,MAG11_MAG11_31_12,MAG11_MAG11_31_13
3195	MAG11	M00004	Pentose phosphate pathway (Pentose phosphate cycle)	7	6	0.8571428571428571	6	K00615,K00616,K01783,K01808,K01810,K07404	MAG11_MAG11_112_5,MAG11_MAG11_17_19,MAG11_MAG11_390_3,MAG11_MAG11_3_2,MAG11_MAG11_3_3,MAG11_MAG11_401_1,MAG11_MAG11_5_15,MAG11_MAG11_77_9
3196	MAG11	M00005	PRPP biosynthesis, ribose 5P => PRPP	1	1	1.0	1	K00948	MAG11_MAG11_34_6
3197	MAG11	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	2	1	0.5	1	K07404	MAG11_MAG11_390_3
3198	MAG11	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	4	4	1.0	4	K00615,K00616,K01783,K01808	MAG11_MAG11_112_5,MAG11_MAG11_17_19,MAG11_MAG11_3_2,MAG11_MAG11_3_3,MAG11_MAG11_401_1,MAG11_MAG11_77_9
3199	MAG11	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	4	1	0.25	1	K07404	MAG11_MAG11_390_3
3200	MAG11	M00009	Citrate cycle (TCA cycle, Krebs cycle)	8	2	0.25	3	K00031,K01677,K01678	MAG11_MAG11_432_2,MAG11_MAG11_432_3,MAG11_MAG11_48_2
3201	MAG11	M00010	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	3	1	0.3333333333333333	1	K00031	MAG11_MAG11_48_2
3202	MAG11	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	5	1	0.2	2	K01677,K01678	MAG11_MAG11_432_2,MAG11_MAG11_432_3
3203	MAG11	M00012	Glyoxylate cycle	5	0	0.0	0		
3204	MAG11	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA	5	1	0.2	1	K00248	MAG11_MAG11_13_17
3205	MAG11	M00014	Glucuronate pathway (uronate pathway)	8	1	0.125	1	K00012	MAG11_MAG11_16_9
3206	MAG11	M00015	Proline biosynthesis, glutamate => proline	2	1	0.5	1	K00931	MAG11_MAG11_181_1
3207	MAG11	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	9	5	0.5555555555555556	5	K00133,K00215,K00821,K01714,K01778	MAG11_MAG11_1_6,MAG11_MAG11_1_7,MAG11_MAG11_37_15,MAG11_MAG11_44_5,MAG11_MAG11_73_11,MAG11_MAG11_96_1
3208	MAG11	M00017	Methionine biosynthesis, apartate => homoserine => methionine	7	3	0.42857142857142855	3	K00003,K00133,K00651	MAG11_MAG11_167_4,MAG11_MAG11_201_5,MAG11_MAG11_73_11
3209	MAG11	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	5	3	0.6	3	K00003,K00133,K01733	MAG11_MAG11_167_4,MAG11_MAG11_227_5,MAG11_MAG11_73_11
3210	MAG11	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	4	4	1.0	5	K00053,K00826,K01652,K01653,K01687	MAG11_MAG11_304_2,MAG11_MAG11_346_3,MAG11_MAG11_346_4,MAG11_MAG11_365_2,MAG11_MAG11_365_3,MAG11_MAG11_67_4,MAG11_MAG11_99_2
3211	MAG11	M00020	Serine biosynthesis, glycerate-3P => serine	3	1	0.3333333333333333	1	K00831	MAG11_MAG11_67_5
3212	MAG11	M00021	Cysteine biosynthesis, serine => cysteine	2	2	1.0	2	K00640,K01738	MAG11_MAG11_129_6,MAG11_MAG11_187_1
3213	MAG11	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	4	4	1.0	4	K00800,K01626,K01735,K01736	MAG11_MAG11_169_6,MAG11_MAG11_252_2,MAG11_MAG11_260_1,MAG11_MAG11_390_4,MAG11_MAG11_90_14
3214	MAG11	M00023	Tryptophan biosynthesis, chorismate => tryptophan	3	1	0.3333333333333333	3	K01695,K01696,K06001	MAG11_MAG11_25_2,MAG11_MAG11_4_20,MAG11_MAG11_4_21
3215	MAG11	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	2	1	0.5	1	K06209	MAG11_MAG11_167_3
3216	MAG11	M00025	Tyrosine biosynthesis, chorismate => tyrosine	2	1	0.5	2	K04517,K06209	MAG11_MAG11_167_3,MAG11_MAG11_252_1
3217	MAG11	M00026	Histidine biosynthesis, PRPP => histidine	6	1	0.16666666666666666	2	K00817,K04486	MAG11_MAG11_153_4,MAG11_MAG11_47_8
3218	MAG11	M00027	GABA (gamma-Aminobutyrate) shunt	3	0	0.0	0		
3219	MAG11	M00028	Ornithine biosynthesis, glutamate => ornithine	4	4	1.0	5	K00145,K00620,K00821,K00930,K22477	MAG11_MAG11_96_1,MAG11_MAG11_96_2,MAG11_MAG11_96_3,MAG11_MAG11_96_4,MAG11_MAG11_96_5
3220	MAG11	M00029	Urea cycle	5	3	0.6	3	K00611,K01755,K01940	MAG11_MAG11_161_1,MAG11_MAG11_5_11,MAG11_MAG11_73_10
3221	MAG11	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	8	0	0.0	0		
3222	MAG11	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	5	0	0.0	0		
3223	MAG11	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	6	0	0.0	0		
3224	MAG11	M00033	Ectoine biosynthesis, aspartate => ectoine	5	1	0.2	1	K00133	MAG11_MAG11_73_11
3225	MAG11	M00034	Methionine salvage pathway	8	3	0.375	3	K00789,K00797,K01243	MAG11_MAG11_176_2,MAG11_MAG11_42_14,MAG11_MAG11_5_32,MAG11_MAG11_77_7
3226	MAG11	M00035	Methionine degradation	4	2	0.5	2	K00558,K00789	MAG11_MAG11_371_2,MAG11_MAG11_77_7
3227	MAG11	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	6	2	0.3333333333333333	2	K00249,K00826	MAG11_MAG11_304_2,MAG11_MAG11_413_2
3228	MAG11	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	4	0	0.0	0		
3229	MAG11	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	7	0	0.0	0		
3230	MAG11	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	10	0	0.0	0		
3231	MAG11	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine	2	0	0.0	0		
3232	MAG11	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	4	0	0.0	0		
3233	MAG11	M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	1	0	0.0	0		
3234	MAG11	M00044	Tyrosine degradation, tyrosine => homogentisate	5	0	0.0	0		
3235	MAG11	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate	4	0	0.0	0		
3236	MAG11	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	3	0	0.0	0		
3237	MAG11	M00047	Creatine pathway	3	0	0.0	0		
3238	MAG11	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	8	8	1.0	10	K00602,K00764,K01588,K01756,K01923,K01933,K01945,K01952,K11175,K11176	MAG11_MAG11_13_10,MAG11_MAG11_13_9,MAG11_MAG11_215_3,MAG11_MAG11_215_4,MAG11_MAG11_271_1,MAG11_MAG11_271_3,MAG11_MAG11_278_3,MAG11_MAG11_27_10,MAG11_MAG11_347_1,MAG11_MAG11_51_8,MAG11_MAG11_51_9
3239	MAG11	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	4	4	1.0	4	K00873,K00939,K01756,K01939	MAG11_MAG11_13_9,MAG11_MAG11_2_16,MAG11_MAG11_42_5,MAG11_MAG11_74_2,MAG11_MAG11_74_3,MAG11_MAG11_81_2
3240	MAG11	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	4	3	0.75	3	K00873,K00942,K01951	MAG11_MAG11_180_5,MAG11_MAG11_231_1,MAG11_MAG11_74_2,MAG11_MAG11_74_3,MAG11_MAG11_81_2
3241	MAG11	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	3	3	1.0	6	K00762,K01465,K01591,K01955,K01956,K17828	MAG11_MAG11_151_1,MAG11_MAG11_278_2,MAG11_MAG11_27_11,MAG11_MAG11_27_12,MAG11_MAG11_36_6,MAG11_MAG11_41_5,MAG11_MAG11_41_6,MAG11_MAG11_41_8
3242	MAG11	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	3	2	0.6666666666666666	2	K00945,K01937	MAG11_MAG11_209_4,MAG11_MAG11_27_9,MAG11_MAG11_50_6
3243	MAG11	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	8	3	0.375	3	K00560,K01520,K21636	MAG11_MAG11_342_3,MAG11_MAG11_411_2,MAG11_MAG11_80_6,MAG11_MAG11_81_6,MAG11_MAG11_8_10
3244	MAG11	M00055	N-glycan precursor biosynthesis	13	0	0.0	0		
3245	MAG11	M00056	O-glycan biosynthesis, mucin type core	4	0	0.0	0		
3246	MAG11	M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	4	0	0.0	0		
3247	MAG11	M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	2	0	0.0	0		
3248	MAG11	M00059	Glycosaminoglycan biosynthesis, heparan sulfate backbone	5	0	0.0	0		
3249	MAG11	M00060	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	9	0	0.0	0		
3250	MAG11	M00061	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	5	2	0.4	2	K01686,K01812	MAG11_MAG11_172_2,MAG11_MAG11_199_5,MAG11_MAG11_42_12
3251	MAG11	M00063	CMP-KDO biosynthesis	4	2	0.5	2	K01627,K03270	MAG11_MAG11_188_2,MAG11_MAG11_188_3,MAG11_MAG11_54_8
3252	MAG11	M00064	ADP-L-glycero-D-manno-heptose biosynthesis	5	0	0.0	0		
3253	MAG11	M00065	GPI-anchor biosynthesis, core oligosaccharide	8	0	0.0	0		
3254	MAG11	M00066	Lactosylceramide biosynthesis	2	0	0.0	0		
3255	MAG11	M00067	Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid	2	0	0.0	0		
3256	MAG11	M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	2	0	0.0	0		
3257	MAG11	M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	2	0	0.0	0		
3258	MAG11	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	2	0	0.0	0		
3259	MAG11	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	2	0	0.0	0		
3260	MAG11	M00072	N-glycosylation by oligosaccharyltransferase	1	0	0.0	0		
3261	MAG11	M00073	N-glycan precursor trimming	3	0	0.0	0		
3262	MAG11	M00074	N-glycan biosynthesis, high-mannose type	6	0	0.0	0		
3263	MAG11	M00075	N-glycan biosynthesis, complex type	3	0	0.0	0		
3264	MAG11	M00076	Dermatan sulfate degradation	6	0	0.0	0		
3265	MAG11	M00077	Chondroitin sulfate degradation	4	0	0.0	0		
